filename,roi_id,r,g,b,h,s,v,l,a,b_lab,label
image_015.png,1,138.71733333333333,11.615666666666666,31.789,0.9735995839963272,0.9192284170485248,0.5439895424836291,29.01223996152928,49.62327720044028,25.741251059943583,red
image_016.png,1,191.0699363732768,41.63510074231177,85.79300106044539,0.9503165341619142,0.7833916772998626,0.7492938681304689,43.3421897169553,60.10494419866057,11.976546610431036,red
image_017.png,1,226.80453113417343,36.38185693106004,63.121803187546334,0.9766107710477936,0.8416229461362524,0.8894295338593302,49.87971317407701,68.92482753030018,35.421892680581664,red
image_018.png,1,229.8403361344538,81.41491596638656,93.66596638655462,0.9630082440130528,0.6519620547881149,0.9013346515076572,56.41414562279792,57.45552859649279,26.543631541059675,red
image_019.png,1,198.7709090909091,53.88545454545454,73.07636363636364,0.9768579153123712,0.7378422691503554,0.7794937611408069,46.39591979486434,56.92653498855277,24.496340528047632,red
image_020.png,1,217.11237553342815,69.32574679943102,109.5547652916074,0.9544026351579576,0.68119247544386,0.8514210805232428,52.14273538438552,60.02827267196327,10.35808797766276,red
image_021.png,1,234.6392625231911,45.912105751391465,62.23863636363637,0.9847022102973292,0.8046740738565988,0.920153970679244,51.893207588743806,69.47914818485735,38.58158161361167,red
image_022.png,1,150.4257305194805,28.868912337662337,55.38676948051948,0.9636372539675336,0.8081748295606019,0.5899048255665745,33.34642110521451,50.13910236480892,16.3467041221612,red
image_023.png,1,176.8673202614379,44.54117647058823,68.76862745098039,0.9695565475612882,0.7535967869832051,0.6935973343585793,40.74587724497261,53.56941659510161,18.70330191885033,red
image_024.png,1,187.0705128205128,55.65064102564103,78.64102564102564,0.967834949430502,0.7062922783952589,0.7336098541980889,44.33890412947512,53.34650746667664,17.6259184146492,red
image_025.png,1,214.44791666666663,60.395833333333336,91.9375,0.9658979559423156,0.720593865185369,0.840972222222221,50.139887042381375,61.008164258160654,18.179604979600114,red
image_026.png,1,226.451171875,121.03125,172.837890625,0.903906437026039,0.4751995821930748,0.8974647671568625,64.61822211046785,47.09867436688065,-7.649293553337277,red
image_027.png,1,238.5758928571429,53.13660714285714,73.73392857142858,0.9816012182024918,0.7816939386725695,0.9355917366946752,54.04277955018661,67.96287786117274,35.01312530699331,red
image_028.png,1,214.83982683982683,77.04256854256855,98.9098124098124,0.9482987896020082,0.6452238475808744,0.8425091248620681,52.95042396251331,54.96208667039619,18.009936369604876,red
image_029.png,1,150.98984674329503,47.60044699872286,62.00153256704981,0.9762298289374162,0.7188818055878291,0.5921170460521985,36.59945481890416,42.796931139894696,17.396906763474853,red
image_030.png,1,251.43650793650792,77.39682539682539,115.9563492063492,0.963092876176497,0.6921253308856649,0.9860255213196436,59.22062352572802,67.80155721895163,17.25220951789932,red
image_031.png,1,131.7927777777778,29.592777777777776,42.21888888888889,0.9794281053565018,0.779754485515319,0.51683442265795,29.42922593474985,43.21630753191864,19.22314031322376,red
image_032.png,1,223.5346638655462,86.11939775910363,101.69187675070027,0.9794170265669186,0.6250334099858351,0.8766065249629356,55.840020088995495,54.268110251581234,20.807398438236355,red
image_033.png,1,160.89236790606654,53.04218308327897,70.80952380952381,0.959986827077633,0.7019796553350209,0.6309504623767234,39.74974590561781,44.47409482116587,16.656472653752033,red
image_034.png,1,233.489898989899,117.8047138047138,168.73063973063972,0.9115979671701095,0.5034551183699156,0.9176998745626164,65.09166981934776,49.98988901080784,-4.24458692248646,red
image_035.png,1,255.0,56.35427695736974,73.64237949289496,0.9844537801981302,0.7790039281246219,1.0,56.890042494222,72.7743667340417,38.87948628358284,red
image_036.png,1,129.2741935483871,31.31653225806452,45.99596774193548,0.974939920934376,0.7913143619636576,0.5069576217583827,29.61290925572481,41.11861894125376,17.58494417015251,red
image_037.png,1,244.87454545454543,104.5981818181818,141.99818181818182,0.9433820065113088,0.5780633913594211,0.9602923351158678,64.14278078672044,55.81971364081011,9.900191037416242,red
image_038.png,1,233.81291269258983,54.87600880410859,75.57446808510639,0.9806893209107213,0.7675311943006603,0.916913383108192,52.785860352948255,67.33964601526934,32.01299441331997,red
image_039.png,1,216.3145057766367,57.162387676508345,89.65404364569962,0.965925502907444,0.7355097466541239,0.8482921795162136,49.98115998923992,62.61850512212046,19.32229552180916,red
image_040.png,1,211.0,50.43734866828087,67.27633171912834,0.9812576293431076,0.7609633016995295,0.8274509803922449,47.87965401383374,61.80989378210379,29.845987679152696,red
image_041.png,1,210.6013986013986,100.68006993006992,113.46853146853148,0.97903836475725,0.5353892795151006,0.8258878376525453,56.8687534576333,44.26708534328922,15.288647152415926,red
image_042.png,1,254.86417617894617,105.35829586071716,127.42891732964372,0.9680839839278872,0.5867192208662941,0.9994673575644732,65.24637767624407,57.5634607300558,19.68294506928391,red
image_043.png,1,152.93968253968254,67.73571428571428,77.21825396825396,0.9811544006786608,0.5653937495153056,0.5997634609399346,40.42229628818445,36.47956473476896,12.447412247440631,red
image_044.png,1,223.2596191216479,81.52856587640886,96.705402254178,0.981845683362169,0.6435079425379004,0.8755279181241253,54.857054479454696,55.77712442007807,22.23938044002149,red
image_045.png,1,184.8073308270677,56.93703007518797,71.13063909774436,0.9494546935585012,0.6983094226704225,0.724734630694381,45.277839341801226,49.72801449307375,24.085105181434542,red
image_046.png,1,197.1888888888889,74.26464646464646,89.99090909090908,0.9784728820042748,0.6302802128232291,0.7732897603485854,49.10861209756387,50.01310703307578,17.663779187319534,red
image_047.png,1,254.98680787811224,114.13939985135636,137.53232998885173,0.959101414091344,0.5523655630807156,0.9999482661886752,66.78013796427314,54.942206260556986,15.996555967137148,red
image_048.png,1,206.143567251462,98.82982456140353,115.7921052631579,0.9585278135868492,0.5315443260658018,0.8084061460841527,56.106691736069806,43.86269083164977,12.881438985903038,red
image_049.png,1,159.28571428571428,52.78125,70.64434523809524,0.9545176973315688,0.6731421586408114,0.6246498599439779,38.95163397622535,44.68287968021855,14.719361564847176,red
image_050.png,1,253.7683890577508,76.61823708206687,113.3872340425532,0.9653616057857352,0.6978534832736645,0.9951701531676512,59.54532255883339,68.43741502634597,19.286607766313814,red
image_051.png,1,239.11404914529916,93.32772435897436,110.47409188034187,0.9676133045795142,0.6174777837333566,0.9377021535109844,60.06400850948035,56.647344144250766,21.96428196235801,red
image_052.png,1,182.1372549019608,64.38529411764706,77.28725490196078,0.9813043863438232,0.6561433414491092,0.7142637447135727,44.74400669555917,48.149013965737645,19.121961234494584,red
image_053.png,1,176.65465465465465,48.83983983983984,74.7927927927928,0.9651641594644512,0.7214830695716841,0.6927633515869013,41.37007591452174,52.50381952246711,15.632115972766597,red
image_054.png,1,211.81394453004623,41.56972265023113,56.44260400616333,0.985156542007434,0.8041540127469325,0.8306429197257628,46.99110181992605,64.04963765421671,35.1901984224622,red
image_055.png,1,200.11612903225807,96.33010752688172,132.9731182795699,0.8849956851089364,0.528131963982391,0.7894286316677183,54.99711982100554,45.14671468279408,0.7153042298885319,red
image_056.png,1,211.5528273809524,82.81026785714286,99.09375,0.971270173713901,0.6216616972438238,0.8296189309056969,53.3517014808832,51.61225704420392,18.821056036742757,red
image_057.png,1,215.0,73.61538461538461,109.03076923076924,0.9582210289763136,0.6576028622540241,0.8431372549019593,52.34534720816928,57.72194014308349,10.86593396940688,red
image_058.png,1,175.6967213114754,44.935109289617486,61.11816939890711,0.9790945382847678,0.7482677452898517,0.6890067502410768,40.45888144206469,52.6395764746024,23.0559030273667,red
image_059.png,1,253.4731747502832,100.421171866955,121.99274019153538,0.9713520231121442,0.6048776834906098,0.9940124500010424,63.93435988444433,58.94254905250585,20.86950772170928,red
image_060.png,1,254.75350877192983,42.87719298245614,72.54122807017544,0.9769810637260582,0.8318254195920438,0.9990333677330592,55.95838511857741,75.17760884082168,38.44473379558374,red
image_061.png,1,200.8383017163505,60.44354110207769,88.87443541102078,0.9661121187132824,0.6971748152193649,0.7876011832013431,47.762864469999975,56.47442466640465,16.380799059321422,red
image_062.png,1,184.3311507936508,72.03209325396826,87.00352182539683,0.9757842137997929,0.615030135324422,0.7228672580142298,46.86583559231401,46.12630390723201,16.203856869601815,red
image_063.png,1,240.48206599713052,92.5222381635581,112.5609756097561,0.9767088116630306,0.6189646311018767,0.9430669254789424,59.70680473436071,58.05959584860988,19.8668554562468,red
image_064.png,1,186.17921146953404,65.44205495818399,76.44444444444444,0.9685849646537308,0.6567640323013061,0.7301145547824857,45.99096614318001,48.80603531670332,21.674228189341942,red
image_065.png,1,232.75232198142416,118.93653250773994,167.7120743034056,0.9141284828095236,0.4899834953894982,0.9128088387057606,65.10865560022695,49.18358980238952,-3.9015301777966,red
image_065.png,2,232.02272727272728,81.39772727272727,126.92045454545456,0.947362733781855,0.6496212023804628,0.9098930481283408,57.02318991705577,61.26340898674098,7.487435939491397,red
image_066.png,1,125.31060606060606,25.64804292929293,34.49116161616162,0.9763151131190604,0.803081351430859,0.4914141414141616,27.598751843061816,41.75688146967382,21.766401262857904,red
image_067.png,1,237.30357142857144,54.88928571428571,93.95714285714286,0.9642794515832398,0.7682491598510504,0.9306022408963608,53.61178253367732,69.63385580678418,22.249445664708013,red
image_068.png,1,254.87012987012983,82.25974025974025,121.37662337662336,0.962057396040876,0.6772644044780097,0.9994907053730584,60.629149292019456,67.37744957445126,16.149857501576104,red
image_069.png,1,250.96823529411765,55.10588235294118,78.52352941176471,0.9800421092380858,0.781796168414639,0.9841891580161464,56.30342119678234,71.71920931085853,35.34014070700663,red
image_070.png,1,156.56172839506172,47.63271604938272,61.20061728395062,0.9792974852898926,0.6968471196418493,0.6139675623335749,37.03328672034117,45.82673816087657,17.7268139356055,red
image_071.png,1,200.2850574712644,41.58850574712644,62.484291187739466,0.9781950078839968,0.7939151775590286,0.7854315979265212,44.74728156134204,61.15416774751017,28.468971042223007,red
image_072.png,1,148.25581395348837,33.70027906976744,70.3066511627907,0.9469389591737768,0.7735701525079816,0.5813953488372486,33.73692102957151,49.09307708623891,7.148883382205322,red
image_073.png,1,147.76363636363635,41.6,67.38909090909091,0.9591331110708784,0.7215499155198302,0.5794652406417115,34.803706231022446,45.60132729662552,10.609133795474476,red
image_074.png,1,208.4696759259259,39.34537037037037,51.35625,0.9876215084398396,0.8118861689325739,0.8175281408860419,46.08889487296648,63.40733057105717,36.96195559260181,red
image_075.png,1,188.910225921522,7.949464922711058,35.672859690844234,0.9745456255467638,0.9575598046972458,0.7408244153784752,39.82464542450183,63.50939306345697,38.08263458360586,red
image_076.png,1,210.9041394335512,96.01851851851852,108.1949891067538,0.9818876677166004,0.5553237164355141,0.8270750566021593,55.655809402363886,46.24023610867843,16.426252067530555,red
image_077.png,1,166.72190476190477,56.99619047619048,71.83428571428571,0.9773731486238056,0.6622068156791302,0.6538113912231555,40.61563506713344,45.97854503149585,16.271789654104655,red
image_078.png,1,253.5558479532164,54.977777777777774,76.7593567251462,0.9817204077276912,0.7832542745014467,0.9943366586400691,56.39799645698234,73.11527963693352,36.49772129369618,red
image_079.png,1,226.92404513888889,47.985677083333336,62.05121527777778,0.985178594528436,0.7885500774434523,0.8898982162310087,50.60758494636516,66.74484143370245,36.86635904662526,red
image_080.png,1,174.2934362934363,31.25997425997426,58.22393822393823,0.9686253634660936,0.8224385700429091,0.683503671738963,38.50320609422776,56.44683625293662,22.195044691455323,red
image_081.png,1,141.02057613168725,27.04835390946502,41.54012345679013,0.9787670029540904,0.8111396135430773,0.5530218671830848,30.99887855902036,46.9490927735449,21.997661920414103,red
image_083.png,1,118.43799682034977,10.614467408585057,28.29491255961844,0.9728049120174151,0.9138480431676158,0.4644627326288248,24.3762245098278,43.91559706043122,21.52334136216807,red
image_084.png,1,140.0025641025641,9.625641025641023,30.29230769230769,0.9736329477925256,0.9334966158842114,0.5490296631473113,29.1552511973692,50.296498134000736,26.91214706773671,red
image_085.png,1,158.29896168993912,17.5234514858575,40.56749015395632,0.972903465281456,0.8959677412016396,0.6207802419213253,33.96078669284993,53.820917458497874,27.045690129282224,red
image_086.png,1,216.76441452882904,46.96964693929388,63.28486156972314,0.9827868717932732,0.7833264528783991,0.8500565275641168,48.534972233809775,64.35078873336494,33.21259275530089,red
image_087.png,1,196.454233409611,51.9908466819222,66.9141876430206,0.9828340705409064,0.7380357044471756,0.7704087584690624,45.24427905605421,57.04034633097414,26.28066915279786,red
image_088.png,1,161.72916666666666,67.82638888888889,81.30555555555556,0.9749971832572994,0.5945431900016204,0.6342320261437906,41.98102751505252,39.97727700456303,12.506402402909318,red
image_089.png,1,189.41975308641972,66.53703703703704,83.33744855967078,0.9770741757915914,0.6544104571498857,0.7428225611232152,46.36848359650232,50.29888614855003,17.700193672682246,red
image_090.png,1,163.66861598440545,51.34600389863548,81.70370370370371,0.9545450060112652,0.6859603246177002,0.6418568207009862,39.39956599599408,48.17596516494388,8.18897590082077,red
image_091.png,1,176.71931818181818,67.43636363636364,81.5284090909091,0.9764317567903756,0.6396269093790267,0.6930169340463455,44.48059343699276,45.21018869862122,16.483946376135936,red
image_092.png,1,225.69716775599127,51.751633986928105,73.48529411764706,0.9792979093451232,0.773840301824878,0.8850869323764498,50.87114995034808,65.86890841131276,30.57097580012754,red
image_093.png,1,120.43737640079104,32.82762030323006,41.18325642715887,0.9842403417684084,0.7296148233170293,0.4723034368658548,27.53582031398229,38.22452957146298,16.989870403179765,red
image_094.png,1,166.91886409736307,43.870182555780936,59.10141987829615,0.9793997585727384,0.7391581157195853,0.6545837807739723,38.44168966592029,50.41671457015492,21.274281754217675,red
image_095.png,1,222.25,39.49537037037037,73.86574074074075,0.9688476179760664,0.8229805390691592,0.8715686274509802,49.232538458847344,67.83666055751809,28.129178615457423,red
image_096.png,1,179.35526315789474,55.85,82.97631578947369,0.9634000397812312,0.6885851834286348,0.7033539731682166,42.89053046298668,51.54652867241075,12.650199479571334,red
image_097.png,1,222.98666666666668,49.13333333333333,73.68666666666667,0.9764560597237922,0.779815007032663,0.8744575163398687,49.98537685117251,66.19600236837654,29.148400873860396,red
image_098.png,1,182.4548517520216,55.91846361185984,68.36814914645103,0.9834671578396138,0.6984469538298532,0.7155092225569651,43.26402477739799,51.20229114747074,22.45080473090153,red
image_099.png,1,225.35,73.83,102.91,0.967231381494333,0.6737605321996324,0.883725490196077,54.12840835842238,60.29049487106138,17.413744459927877,red
image_100.png,1,170.97462061747777,37.50732600732601,48.73050758765044,0.9859112094387248,0.7870796344650026,0.6704887083038448,38.54862947178176,52.650785402544166,28.08712905813904,red
image_101.png,1,218.9361111111111,65.56111111111112,101.29166666666669,0.9611183336206256,0.7005553252652422,0.8585729847494523,51.684567195815966,61.45821323316006,14.682227118877003,red
image_102.png,1,113.8059829059829,30.24045584045584,42.502279202279205,0.9756282131256236,0.7362970663166426,0.4462979721803489,25.842271550201176,37.13563682981128,13.651353851555127,red
image_103.png,1,206.1081081081081,34.54531001589825,55.00794912559618,0.980073388217207,0.8334431303837866,0.8082670906200308,45.13637732239325,64.29931917354577,33.65167613710452,red
image_104.png,1,140.43236074270558,44.98717948717949,54.31741821396994,0.983800626643313,0.6850116103148366,0.5507151401674567,33.56815284716335,40.81489367548343,17.126788616063983,red
image_105.png,1,230.83333333333331,59.851851851851855,63.4675925925926,0.8529384805562167,0.7426189129064252,0.9052287581699332,52.49193379460729,64.6703049335773,38.470110859046535,red
image_106.png,1,226.492628992629,34.38452088452088,55.74201474201474,0.981610304087909,0.8499183487789633,0.8882063882063915,49.30806583921773,69.55490305846368,39.02376109294997,red
image_107.png,1,189.75524475524475,46.11188811188811,70.64335664335664,0.9545201881666234,0.7620022242340196,0.74413821472645,43.536705029037485,56.7444336946455,21.584877595700068,red
image_108.png,1,146.3360507246377,29.0612922705314,39.016002415458935,0.9857405919413422,0.8065340178857364,0.5738668655867958,32.431373832422665,47.46267843858367,25.610989525159777,red
image_109.png,1,190.23645320197045,73.31625615763546,89.27192118226601,0.9623937828081864,0.6297252457913086,0.746025306674388,48.17507581215469,47.8007518011422,17.18615953742134,red
image_110.png,1,214.16642441860463,52.76235465116279,72.65625,0.9794463294381476,0.7561465750383566,0.8398683310533525,48.79766379549629,62.28919079583928,28.00443437089282,red
image_111.png,1,189.3921568627451,60.83660130718954,77.5718954248366,0.9783372221733004,0.6795459365328179,0.7427143406382154,45.28337698046014,52.359990518056605,19.54196221579937,red
image_112.png,1,148.2898148148148,62.22222222222222,73.83055555555555,0.9732375560414998,0.5967754939257254,0.5815286855482966,38.6600834974376,37.06446303303961,12.321536388606548,red
image_113.png,1,125.29817708333331,36.046875,46.60546875,0.980326656010357,0.7164358597013297,0.4913654003267964,29.05653840936402,38.96067262140566,15.602731063720114,red
image_114.png,1,196.5682980277575,57.15412710007305,71.18115412710007,0.9832802834653984,0.7145195203326339,0.7708560706970919,46.05043986004629,55.36587063468419,24.815428054308637,red
image_115.png,1,143.6773949976404,18.30523831996225,38.73223218499293,0.9730995062892738,0.8742740797771492,0.5634407646967353,30.743034138234247,49.77223314240544,23.60013779477713,red
image_116.png,1,189.71843434343435,70.73863636363636,82.66919191919192,0.9557308759205948,0.6369532390501329,0.7439938601703309,47.677425292334654,48.08339877973926,20.373001192431875,red
image_117.png,1,177.74603174603175,29.55555555555556,48.3982683982684,0.9788275391956494,0.8365284721950591,0.6970432617491449,38.94392081935457,57.26001060424089,29.031775433192625,red
image_118.png,1,174.50989345509893,43.666449228093065,58.40530550119591,0.981138360057557,0.7505124910509602,0.6843525233532863,39.92291285210508,52.74133305339463,23.88116166311392,red
image_119.png,1,109.69196428571428,11.006696428571429,25.716517857142858,0.9752847622982788,0.9024569432035602,0.4301645658263318,22.444290734062854,41.04176788476879,20.40855462868942,red
image_120.png,1,159.7181331549013,45.067079290732686,62.20575443292071,0.9747134668314664,0.7231724829001249,0.6263456202152549,37.40151158395747,47.65337748392139,17.82748192749798,red
image_121.png,1,237.89281045751636,70.01960784313725,114.0156862745098,0.956329560623791,0.7059364127740687,0.932912982186338,55.89961867390924,66.31110192792819,13.454182058039285,red
image_122.png,1,245.4848275862069,73.8248275862069,91.41931034482758,0.9829610058893776,0.7009025278465694,0.9626855983772958,57.41918327669217,65.39697926908208,29.099548822438965,red
image_123.png,1,164.78792889623813,27.974782968168665,58.23480777180653,0.963104797632738,0.8302938981459909,0.6462271721421341,36.24587726416917,54.7038994108157,18.854294798015523,red
image_124.png,1,213.9224821836762,45.41206131504639,94.89727040473308,0.9513008635970944,0.7893002247205857,0.8389116948379055,48.3024903075644,65.95808501910281,13.889687427224915,red
image_125.png,1,173.55040322580646,59.784274193548384,74.63306451612904,0.94215542506066,0.6590486481553393,0.6805898165717812,42.495502094661845,46.98040281594973,17.257913382205857,red
image_126.png,1,244.3926282051282,41.60496794871795,62.09695512820513,0.9832994087218838,0.8317215933806407,0.9584024635495316,53.55936906124941,72.7244844940973,41.1116976489143,red
image_127.png,1,220.9001524390244,71.31783536585365,112.83384146341464,0.9535409100322286,0.6776184727519606,0.8662751076040084,53.14347407124945,60.68904875323945,9.889184140241523,red
image_128.png,1,140.6468376068376,31.40957264957265,53.46529914529915,0.9567429515914716,0.7802247857054356,0.5515562259091451,31.862551410419247,45.67323556770529,15.370439205348973,red
image_129.png,1,177.1248385708136,45.32522600086096,56.243004735256136,0.9861090896589751,0.7529156013832883,0.6946072100815799,40.76992922048223,52.3601313834008,26.55124177281529,red
image_130.png,1,206.1998663101604,47.3903743315508,65.64572192513369,0.9808531899568445,0.7743130318745828,0.808626926706513,46.64699630363739,61.09646290795661,29.226605004271025,red
image_131.png,1,133.4761640798226,41.2259793052476,57.59331116038433,0.9677188053897444,0.7200136435850507,0.5234772401200009,32.188868715359355,39.610927989406925,13.68864228199771,red
image_132.png,1,221.41666666666663,56.75438596491228,90.5657894736842,0.9657757916893832,0.7455438156800513,0.8683006535947709,50.92706143595736,64.19127900251527,20.2704387996825,red
image_133.png,1,128.13877551020408,24.697278911564627,47.04829931972789,0.9640449592079908,0.8074211547457137,0.5025050020007978,28.14462813748407,44.13678605889563,14.139720432311044,red
image_134.png,1,140.4193548387097,32.847711927982,48.69317329332333,0.9754123468753664,0.7922903594685718,0.550664136622392,32.04053467091492,44.42851272466236,19.29101222328537,red
image_135.png,1,144.33913043478262,34.257800511508954,50.095652173913045,0.9760278053510169,0.7835147674108015,0.5660358056265988,32.93029926611972,45.37774787559718,19.43197445071269,red
image_136.png,1,127.3168,17.1722,33.6992,0.9750852399269008,0.8735214870620219,0.4992815686274413,27.068163233575167,44.945879932975245,21.69417173152636,red
image_137.png,1,189.5703125,59.28966346153846,84.2890625,0.9671445272045752,0.6969444122242028,0.7434129901960819,45.53517365126926,53.03295535892777,16.19262219319214,red
image_138.png,1,174.97313797313797,52.02197802197802,60.042735042735046,0.9066833412490012,0.7060570909401502,0.6861691685221087,41.30249887786908,49.7623722093259,24.7739472128728,red
image_139.png,1,254.9952630905134,56.20381513250544,74.16540775828959,0.9840936699920892,0.7795908014224644,0.9999814238843662,56.95973815332451,72.63857729156078,38.691228142476106,red
image_140.png,1,180.5510386134829,59.05556263540206,76.92506690454951,0.9745326237246456,0.6840733343101728,0.7080432886803485,43.67371798649752,49.77102435002409,17.96475370802403,red
image_141.png,1,181.73882352941175,67.81647058823529,78.94705882352942,0.9660899316293636,0.6344729698923465,0.7127012687427928,45.68993476085956,46.46751250157116,19.608859323225744,red
image_142.png,1,165.02876984126985,39.84126984126984,53.86805555555556,0.9812906890362492,0.759929842728227,0.6471716464363473,37.55202540629834,50.80543942276064,23.33315330239756,red
image_143.png,1,183.3720238095238,53.81547619047619,63.535714285714285,0.9559610294547868,0.710372000415057,0.719105975723622,43.11523143959448,52.00335183010035,25.250101241590084,red
image_144.png,1,146.92941611234295,34.99815225424982,51.86548410938655,0.9751050627119018,0.7617871243570116,0.5761937886758371,33.30972905873397,46.77915211345128,18.45962553493848,red
image_145.png,1,210.03113553113556,28.553113553113555,53.54395604395605,0.9773355880063066,0.8672784841498985,0.8236515118868031,45.70198752297713,65.95604514068047,35.424614041099595,red
image_146.png,1,198.57454545454544,58.90909090909091,89.96,0.9628543691415594,0.7047038559865684,0.7787237076648837,47.00995791295836,56.73372771835094,14.631653016343035,red
image_147.png,1,185.98387096774192,60.87992831541219,88.02867383512545,0.9638712079947456,0.6721801323112878,0.7293485135989904,44.989343783801765,51.91925164059327,12.62381733227664,red
image_148.png,1,148.42344322344323,31.726007326007327,45.78827838827839,0.9799249192294194,0.7904022958754662,0.5820527185233092,33.15237248849231,47.8734901034409,22.29597083759676,red
image_149.png,1,145.11762016718913,32.570336990595614,65.88009404388714,0.9510761220592076,0.7772464742852245,0.5690887065381245,32.88410715007637,48.180063500087,8.78849785135177,red
IMG-20250705-WA0059_aug1.jpg,1,225.00224466891132,31.364758698092032,48.91329966329966,0.9631783009936592,0.8668534045524492,0.8823617437997227,49.33651289434333,68.11385522637646,42.64345626498336,red
IMG-20250705-WA0059_aug2.jpg,1,225.59941176470588,30.80470588235294,48.08505882352941,0.9653098790451058,0.8682290262770332,0.8847035755479392,49.37265953816925,68.44401313296568,43.10448270962321,red
IMG-20250705-WA0059_aug3.jpg,1,226.2778388950006,31.623273438454955,49.116000488937786,0.9671501166710016,0.8656969493678695,0.8873640740981148,49.58567514804479,68.45641066565209,42.85885919521958,red
IMG-20250705-WA0059_aug4.jpg,1,224.98176037483267,33.53748326639893,50.99414323962517,0.969391262185039,0.8566118882877312,0.882281413234695,49.41934933857488,67.93975730274862,41.71534634792096,red
IMG-20250705-WA0059_aug5.jpg,1,227.07848058902275,40.24481258366801,55.76740294511379,0.9742142532424978,0.8270218616310849,0.8905038454472058,50.27407917318845,67.50377642688107,40.14831584892238,red
IMG-20250705-WA0060_aug1.jpg,1,245.18456875738428,49.32488313556275,52.97693532644989,0.5850981509265457,0.8095640726025506,0.9615081127738384,54.86330427009711,69.50313383153723,47.158967285738434,red
IMG-20250705-WA0060_aug2.jpg,1,243.3582230115165,35.1125820686686,40.992008395221184,0.6929681698730187,0.8623666487895263,0.9543459725939568,53.14529648402294,72.08854220305001,50.98985994680228,red
IMG-20250705-WA0060_aug3.jpg,1,246.45503724999227,46.60511916906241,50.07576741166651,0.5436964090456597,0.8212494915638625,0.9664903421565602,54.945310390472834,70.17344845610427,48.4385433408299,red
IMG-20250705-WA0060_aug4.jpg,1,245.2198347107438,44.242101534828805,48.42625737898465,0.5951153856268654,0.8294647558224567,0.9616464106300864,54.45981697718898,70.4031320619691,48.73624789882665,red
IMG-20250705-WA0060_aug5.jpg,1,241.6273740386125,35.59001726573536,40.82848061528802,0.7051179731520979,0.8580225858463156,0.9475583295629212,52.85790965185639,71.52682688574733,50.58858794105048,red
IMG-20250705-WA0061_aug1.jpg,1,215.14485794317727,31.95118047218888,53.62545018007203,0.978524151299332,0.8562490466939123,0.8437053252673541,47.2920705763257,65.89098770952036,37.44917620569991,red
IMG-20250705-WA0061_aug2.jpg,1,210.75998185117967,24.433303085299457,46.66878402903812,0.9771319934951184,0.8924881401367868,0.8265097327497185,45.9628505834073,65.59415046616178,39.617174078937296,red
IMG-20250705-WA0061_aug3.jpg,1,211.8462659380692,29.37486338797814,51.02185792349727,0.9804188919057912,0.8673188517078868,0.830769670345372,46.38338705874846,65.50331252462718,37.75091567660508,red
